hatrho_wq_J;var_wq_J;hatrho_J;hateta3_J;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_3
0.0136356750530927;0.000158705846900172;1;0.00756512712099556;0.000333878970632254;0;1.36712963730027e-05;200;1;1.2;577;8.91012105787559e-07;8.07680090553451e-07
-0.0106402897788785;0.000239577281716129;1;0.00927196307126376;0.000487671075997502;0;1.67909869890774e-05;200;1;1.2;577;8.41976067948971e-07;7.65483907559263e-07
0.0149692976002984;0.000191928553518513;1;-0.0272939752559205;0.000441256114368016;0;-4.70726209566607e-05;200;1;1.2;577;5.54705022592154e-07;5.59669832216878e-07
-0.0110733723062249;0.000168209775524022;1;9.88802409982019e-05;0.000355553491938695;0;5.44424621833564e-07;200;1;1.2;577;7.34938184951127e-07;7.01156546784431e-07
0.00703786366314412;0.000132346739749546;1;0.00951646219826776;0.000314451332879078;0;1.66431404126021e-05;200;1;1.2;577;8.50201780693475e-07;8.28899676417679e-07
-0.00478800877244906;0.000194467081866564;1;0.0067117160130641;0.000337721619112859;0;1.16882866288789e-05;200;1;1.2;577;8.19580583585278e-07;8.16163814625109e-07
0.0201118365526269;0.000198006862406517;1;-0.00320090485741845;0.000346595451041184;0;-5.50713051809923e-06;200;1;1.2;577;1.11432588980342e-06;1.11199243311674e-06
-0.00401607164677973;0.000179179545793662;1;0.00457255612878814;0.000329936248370448;0;7.98968585443896e-06;200;1;1.2;577;7.67140569470269e-07;7.67138677531314e-07
0.00402287073271399;0.000156777611181937;1;0.0137286090523962;0.000320398822879401;0;2.42633593032442e-05;200;1;1.2;577;9.56063430209332e-07;9.0437569246838e-07
0.0151055730534798;0.000179409867656926;1;-0.00131979543478308;0.000400467077688278;0;-2.28258421755831e-06;200;1;1.2;577;7.85048975911005e-07;7.75019798797399e-07
-0.00145300538665308;0.000184673012163125;1;-4.03337888919312e-05;0.000321194554906914;0;4.23991312630438e-08;200;1;1.2;577;7.88490090915183e-07;7.90839736528226e-07
-0.00388419008889691;0.000164944492901437;1;-0.00280964490495618;0.000358512801251882;0;-4.84539098509092e-06;200;1;1.2;577;6.45453688715815e-07;6.18462097225102e-07
-0.0133713718876855;0.000181743311382863;1;0.000475596547568879;0.000365658994927371;0;8.53208076880333e-07;200;1;1.2;577;6.84074590674987e-07;6.85820155428786e-07
0.00304619270347477;0.000191011929938048;1;0.00418898819848018;0.000349513913688798;0;8.8742659737854e-06;200;1;1.2;577;7.11517583365112e-07;6.39291812868492e-07
-0.0312076284329646;0.000164321160138737;1;0.00245166506931333;0.000330020991365378;0;4.87741405936043e-06;200;1;1.2;577;7.05596065940565e-07;6.45258217230115e-07
0.0222469822178265;0.00020664083150198;1;-0.0169603931025705;0.000328978721898246;0;-2.93835715257013e-05;200;1;1.2;577;7.96327074388157e-07;8.03767902465193e-07
0.000198763626444989;0.000175002577117588;1;0.00398186692163109;0.000360619502229753;0;7.24392727882649e-06;200;1;1.2;577;8.73634409663403e-07;8.04822878910266e-07
-0.0185773969446943;0.000215465869751566;1;0.00971559769940413;0.000419557869437646;0;1.72256596260082e-05;200;1;1.2;577;5.47476850244352e-07;5.38780593511693e-07
-0.0257719640627895;0.000204501008834228;1;-0.0175782853343483;0.000386812915121263;0;-3.01560802505845e-05;200;1;1.2;577;7.12924066839615e-07;6.98399021371293e-07
-0.0184664641592651;0.000172293091147361;1;0.0178110649275334;0.000374805467558773;0;3.16415062467198e-05;200;1;1.2;577;6.52298909430418e-07;6.4839011681898e-07
0.000105056865839999;0.00017817302341057;1;0.0115752568263313;0.000327143974058869;0;2.00932349804893e-05;200;1;1.2;577;1.02319883888229e-06;1.03793814817958e-06
0.0188586071993295;0.000170781885494883;1;-0.00101152868020212;0.000293464261130495;0;-1.70309656535262e-06;200;1;1.2;577;8.38866852337216e-07;8.35122865210977e-07
0.0126473895648683;0.000197025817832246;1;0.00297307076046083;0.000419503951768789;0;5.23623167960294e-06;200;1;1.2;577;7.05459271302334e-07;6.86486041855039e-07
-0.00524363623171794;0.000186700083928787;1;0.00819507509911842;0.000277338316937586;0;1.42029322339833e-05;200;1;1.2;577;8.02277626227184e-07;8.02708732261509e-07
-0.00166250122164918;0.000193406261916416;1;0.0125904946353052;0.000318231411908813;0;2.1854554223235e-05;200;1;1.2;577;7.32642496181431e-07;7.30724917633692e-07
0.00742046984006342;0.000187232423465942;1;-0.00528662143592994;0.000375970616492399;0;-8.36845854802858e-06;200;1;1.2;577;7.15315170714273e-07;6.63694593224306e-07
0.00129951440707069;0.000167303194332902;1;-0.00880571867537445;0.000324639722916707;0;-1.44193506271318e-05;200;1;1.2;577;7.96984070540298e-07;7.56671929223089e-07
-0.0028696938129956;0.000188227570856971;1;0.00563245969671084;0.00040169600110836;0;9.89276745162408e-06;200;1;1.2;577;7.67777305939922e-07;7.31589726990059e-07
0.0115190390961879;0.000179210091066487;1;-0.024598086555365;0.000286280020614885;0;-4.26005356049533e-05;200;1;1.2;577;6.73399858880958e-07;6.72176501724707e-07
0.00355725471515333;0.000179052958763238;1;0.00995854400892223;0.000360415374280154;0;1.77498945315551e-05;200;1;1.2;577;6.31471018324897e-07;6.1296823194199e-07
-0.0115105335129403;0.000203103681907572;1;-0.0139493367651615;0.000346609704777766;0;-2.40886528400999e-05;200;1;1.2;577;5.69201170412488e-07;5.63235338043435e-07
0.00852241037824423;0.000194540998138431;1;0.00642306290485048;0.000358200577797014;0;1.11538355375179e-05;200;1;1.2;577;6.5182838677729e-07;6.65301552500918e-07
-0.0134078439747322;0.000190844353008551;1;-0.0135090083103879;0.000330242428739644;0;-2.31900817615932e-05;200;1;1.2;577;7.95911571137225e-07;7.74381405199672e-07
-0.0191218227570179;0.000187906566492251;1;-0.00627798168201271;0.000350658418553114;0;-1.08633557227977e-05;200;1;1.2;577;8.36889453198219e-07;8.40496590859535e-07
-0.00783974058967313;0.000203582774469203;1;-0.0137222946145648;0.000408750999263615;0;-2.3767266018113e-05;200;1;1.2;577;7.09671439601738e-07;7.05765834377987e-07
-0.00392820407275952;0.000168641643349217;1;0.0179039104971493;0.000341377907812506;0;3.10309078334733e-05;200;1;1.2;577;8.5604979027165e-07;8.573625227373e-07
0.0227840502682146;0.000170515041381611;1;0.026754053890416;0.000443002012771482;0;4.63850874170335e-05;200;1;1.2;577;7.25047416269968e-07;7.24941124461203e-07
0.0127611427021004;0.000185389295309612;1;0.0106427222697111;0.000355400806498413;0;1.91597676048045e-05;200;1;1.2;577;8.25998069075109e-07;7.01025635396967e-07
-0.0127814266201164;0.000183237988029655;1;0.0120331452461369;0.000378903424631717;0;2.08920634997026e-05;200;1;1.2;577;5.70531777649144e-07;5.63170687886593e-07
-0.00183186469833318;0.000196800220740669;1;0.0198849201210967;0.000407182090176218;0;3.45000057531467e-05;200;1;1.2;577;7.44283597976749e-07;7.2138216031065e-07
0.00644548446524754;0.000161111879104142;1;0.0031490713229756;0.00032641323479299;0;5.47366348664514e-06;200;1;1.2;577;6.58841099392852e-07;6.55737247727436e-07
0.00592743635865512;0.000169102382917636;1;0.0130820909593035;0.000401407046746082;0;2.31826167946255e-05;200;1;1.2;577;6.77074336196676e-07;6.72432678105883e-07
0.0233791943344787;0.000159341176552473;1;0.00744659771770176;0.000305899241326914;0;1.35386220317184e-05;200;1;1.2;577;7.96789903768343e-07;6.86077015479878e-07
0.0234314782475881;0.000163508699807077;1;-0.00862082095428399;0.000364628214831888;0;-1.49339950686443e-05;200;1;1.2;577;7.50898230004088e-07;7.59622070331574e-07
0.0152927350306865;0.000179085926112068;1;0.00732373779661205;0.0004013135701874;0;1.26935102740938e-05;200;1;1.2;577;6.09436717157494e-07;6.06865265183801e-07
-0.00733665525661632;0.0002067309591973;1;-0.0108887727765959;0.000294099016484207;0;-1.88544095704511e-05;200;1;1.2;577;7.43633228770364e-07;7.37501397483479e-07
0.0302614775512066;0.000181488348238822;1;-0.00317490570032996;0.000332780698261022;0;-5.48163407055125e-06;200;1;1.2;577;5.1009631684333e-07;5.01297922118935e-07
0.0190215408811846;0.000191191510187044;1;-0.00949447378606864;0.000317259922641986;0;-1.6325783272928e-05;200;1;1.2;577;8.2145526484289e-07;8.02480126080474e-07
-0.02080786220172;0.000148149277160074;1;0.00851937223800254;0.000498613726765544;0;1.48500330367379e-05;200;1;1.2;577;5.41620613478232e-07;5.37351353903771e-07
-0.0101354087094613;0.000183319283992569;1;-0.0110047641297008;0.000322367344131196;0;-1.8581901499706e-05;200;1;1.2;577;5.82399987960326e-07;5.36155657234935e-07
-0.0159491553704514;0.000193164891625052;1;-0.0038810333732813;0.00038332383780556;0;-6.7133449168273e-06;200;1;1.2;577;5.853282640145e-07;5.67194220722568e-07
-0.00407779398225578;0.000188296921402642;1;0.0115288755492224;0.000269343707689724;0;2.1216367546984e-05;200;1;1.2;577;8.08909194847002e-07;6.8362993114996e-07
0.00748234276778262;0.000168608105590712;1;0.0068261916411846;0.000342415264832876;0;1.18327615076386e-05;200;1;1.2;577;6.22252253083747e-07;6.23609058785882e-07
-0.00935331789599233;0.000169618485257266;1;-0.0215626849528757;0.000311444775828241;0;-3.73368576660099e-05;200;1;1.2;577;7.67234478349101e-07;7.48930563865643e-07
-0.0178045800906529;0.000190815723515672;1;-0.00192254285344995;0.000346393834195867;0;-3.25119106044964e-06;200;1;1.2;577;6.54130815449869e-07;6.60599603237503e-07
-0.00073083303192587;0.000219950494282899;1;0.0127232977194248;0.000472392753738106;0;2.29550467794458e-05;200;1;1.2;577;8.49428187272816e-07;7.66791617259599e-07
0.0106691350926654;0.000187139443523644;1;0.00688470464587946;0.000326245735754086;0;1.19704316654853e-05;200;1;1.2;577;9.38408698502734e-07;9.25614753824197e-07
-0.00474332392773285;0.000170174021701824;1;-0.00688492086192159;0.000383495847148039;0;-1.17831660397561e-05;200;1;1.2;577;9.41954667978796e-07;9.21883617642676e-07
0.0174650912427292;0.000181891181283703;1;0.0221779847648605;0.000382764429304935;0;3.85605655382545e-05;200;1;1.2;577;9.05696520818368e-07;8.83405012016487e-07
0.00752451028744479;0.000171804102812799;1;-0.00648427813722772;0.000343671137494049;0;-1.11719448206701e-05;200;1;1.2;577;6.97946605363566e-07;6.98935873334922e-07
0.00288550758953827;0.000173167751531114;1;0.00654610147135642;0.000271522607329717;0;1.13705426891838e-05;200;1;1.2;577;8.40371144475352e-07;8.48363601117889e-07
-0.0125262188861977;0.000191532085756058;1;-0.00452692723661143;0.000379407762275375;0;-7.83359444987461e-06;200;1;1.2;577;9.79011549687023e-07;9.2732747808196e-07
-0.000100095979316381;0.000203246536858201;1;-0.011328074752031;0.000376799609643861;0;-1.96181580864995e-05;200;1;1.2;577;7.0129350329666e-07;6.86047716498332e-07
0.0141842868590783;0.000225657155414895;1;-0.00445725909416689;0.000349975864339379;0;-7.02923699269261e-06;200;1;1.2;577;7.061762457675e-07;6.48367987006007e-07
-4.18808284503215e-05;0.000162277585224423;1;0.00968393615019809;0.000318529262243829;0;1.70529902493753e-05;200;1;1.2;577;9.82310105385463e-07;9.25302058640941e-07
0.00491954009975728;0.000188614166444582;1;-0.0184025836089209;0.000315468090270569;0;-3.15557545815224e-05;200;1;1.2;577;5.76036137037733e-07;5.18676622071052e-07
-0.0162881901259322;0.000202552286359526;1;0.0134771542349934;0.000296225396724517;0;2.35238789627152e-05;200;1;1.2;577;1.12883399349904e-06;1.108791382282e-06
0.0120224161945616;0.000184317905997102;1;0.0116929704293268;0.000357100276987484;0;2.08368014380112e-05;200;1;1.2;577;6.1052474630192e-07;5.61392818754621e-07
-0.00107626567555624;0.000204477964032702;1;0.0237435697687755;0.000366887028287802;0;4.19348169197784e-05;200;1;1.2;577;8.18087792602714e-07;7.71295728414655e-07
0.0202090427157104;0.000192946217868135;1;-0.000198428601574523;0.000460392314088959;0;3.48556606653752e-07;200;1;1.2;577;7.81980908618803e-07;7.22531751243056e-07
-0.00470137627948662;0.000181382626763346;1;0.0103570408264301;0.000424544305670953;0;1.81676355691312e-05;200;1;1.2;577;8.5163661790828e-07;8.49600345317908e-07
0.00304866070249009;0.000166929533198595;1;-0.00303463592027351;0.000356283549113635;0;-4.6071279482229e-06;200;1;1.2;577;5.92458561811337e-07;5.44491898451093e-07
0.00254614340916834;0.000182602168379725;1;0.00584920768193344;0.000461228926364712;0;1.05411892175834e-05;200;1;1.2;577;7.83261390472306e-07;6.69113071298778e-07
-0.00126865989470885;0.000186613188399514;1;-0.00358329441032852;0.000316258335072492;0;-5.99741613382531e-06;200;1;1.2;577;7.16920747878608e-07;6.35305313694744e-07
0.000118386741835328;0.00016395594185627;1;0.00707144887725257;0.000292122403666653;0;1.23854306570274e-05;200;1;1.2;577;6.21456731525715e-07;6.20463401263171e-07
0.00537029865212236;0.000178482422671571;1;0.00252763001947135;0.000371451584866684;0;4.66708172396812e-06;200;1;1.2;577;7.08757400065229e-07;6.62200227213782e-07
-0.00117627654449346;0.000193468540249415;1;-0.0274904853470988;0.000338490055146445;0;-4.62649308611148e-05;200;1;1.2;577;9.22926885283292e-07;7.62772575767881e-07
-0.0144044115685384;0.00020840457301614;1;-0.003991725033126;0.000335413755774693;0;-4.62905558801636e-06;200;1;1.2;577;1.10760144497433e-06;8.740099790728e-07
0.00595125176305283;0.000172646104098766;1;-0.000746110062198429;0.000405191532122946;0;-1.20211185579589e-06;200;1;1.2;577;9.16207748871056e-07;8.94213384134631e-07
0.000833176716156964;0.000163424800550263;1;-0.0144697049021416;0.000344578533024332;0;-2.4906783588947e-05;200;1;1.2;577;8.15301573159985e-07;8.18932559193799e-07
0.0374819856364322;0.000188255862877505;1;0.0117171921631224;0.000360876996299138;0;2.05627649172423e-05;200;1;1.2;577;7.67197430477334e-07;7.60434501106914e-07
-0.0189123343280049;0.00019463948517469;1;-0.0161336370714984;0.000415083980086342;0;-2.7585726342038e-05;200;1;1.2;577;1.20589765057419e-06;1.15606060112274e-06
-0.00845213744896042;0.000173437577927354;1;-0.00135655364588005;0.000286549628242978;0;-2.02878442263976e-06;200;1;1.2;577;6.07086631987054e-07;6.04680958145632e-07
0.013374177087591;0.000146728192282783;1;0.00975334684794512;0.000338382977483918;0;1.69447343292057e-05;200;1;1.2;577;6.92163848033446e-07;6.61871508815481e-07
-0.0276143855472161;0.000180481281081827;1;-0.0192119844404266;0.000320391083658242;0;-3.25676128520477e-05;200;1;1.2;577;7.26084621998237e-07;6.4389021042007e-07
-0.0187209731780004;0.000175320644909938;1;-0.0183010011539225;0.000345067409679809;0;-3.15270985202747e-05;200;1;1.2;577;8.09989106489954e-07;8.11761900018021e-07
0.0116318494145881;0.000189803927197708;1;-0.0222254843068432;0.00030951398567441;0;-3.84884583182359e-05;200;1;1.2;577;8.73197076822765e-07;8.70104328142789e-07
-0.0108592754383476;0.000197527918919813;1;0.00194144062938388;0.00046142025887272;0;3.43227836682755e-06;200;1;1.2;577;6.81203176487067e-07;6.76810971479314e-07
-0.0198702687555767;0.000200876878656593;1;-0.00157988277848133;0.000342339595331701;0;-1.94581245129419e-06;200;1;1.2;577;1.04802683680975e-06;8.27498482509775e-07
0.00629539443970493;0.000155587069093613;1;0.0168097547248585;0.000410352701767136;0;2.92107925524782e-05;200;1;1.2;577;7.56550906870228e-07;7.34564898064277e-07
0.00743487566692618;0.000167256683538308;1;-0.00518087780299619;0.000265917216986282;0;-8.32611076769373e-06;200;1;1.2;577;7.85477686198379e-07;7.58241920701456e-07
0.00250499597039599;0.00016220541590718;1;0.00688608711291209;0.000330952392732792;0;1.21755811991818e-05;200;1;1.2;577;6.97575605525958e-07;6.65010324121296e-07
-0.0097027136305841;0.000170644538360478;1;0.00010941682139534;0.000363731682536548;0;1.99671111189806e-07;200;1;1.2;577;7.85307398680327e-07;7.82939185183714e-07
0.00189088746483157;0.000174252144375415;1;0.00646692938669751;0.000367853357202681;0;1.1226311350767e-05;200;1;1.2;577;7.3024045848018e-07;7.2207006547255e-07
-0.00667589232414121;0.000239329646414488;1;-0.00860630915171393;0.000388201370440248;0;-1.48889895358021e-05;200;1;1.2;577;7.5111217657765e-07;7.48892790031558e-07
-0.00796287725014419;0.000183004207468718;1;0.0110585031768691;0.000305133589759138;0;1.91932577247515e-05;200;1;1.2;577;7.36209836829e-07;7.22833795854404e-07
0.00465141759024959;0.000160860323117492;1;0.00394843742770794;0.000305153857135528;0;6.90594322118192e-06;200;1;1.2;577;7.93841684648527e-07;7.93490623133023e-07
0.0140215609786441;0.000168525994397536;1;-0.00457345915998243;0.000331519172833848;0;-7.86822199505338e-06;200;1;1.2;577;8.32671270816427e-07;8.30390881372415e-07
0.00146191322399682;0.000174352439912327;1;-0.0162486947815279;0.000342277843564153;0;-2.81096536639271e-05;200;1;1.2;577;9.27503635061932e-07;8.76028490939786e-07
0.0182306431172399;0.000144039693405614;1;0.0109313469593996;0.000334942064483576;0;1.90867893386459e-05;200;1;1.2;577;8.7715704860391e-07;8.21203182036506e-07
0.00625399977636284;0.000194097758867661;1;-0.00864423349073617;0.000420403115296763;0;-1.47881235673104e-05;200;1;1.2;577;8.89256473360238e-07;8.91120571327147e-07
-0.0195165995282673;0.000216591006232488;1;0.00570261203697436;0.000313470380557483;0;1.00049322765628e-05;200;1;1.2;577;6.72603477003881e-07;6.69370534736728e-07
0.0164364947169056;0.000196780126732484;1;0.00779681673034727;0.000336658964611165;0;1.42433786187782e-05;200;1;1.2;577;8.98251129002835e-07;8.50124766379299e-07
0.00336990729848572;0.00019284281913193;1;-0.0156362954016656;0.000458934840097808;0;-2.59326439587258e-05;200;1;1.2;577;9.7730974169296e-07;8.9041504913266e-07
0.00324020530357192;0.000160406327695305;1;-0.00610938441767615;0.000383765900245293;0;-1.05487301240255e-05;200;1;1.2;577;7.84742594356852e-07;7.76098120232685e-07
0.00156304338530707;0.000153726871353815;1;0.00837142265768774;0.000371327201724584;0;1.45132805857273e-05;200;1;1.2;577;7.03751049123254e-07;7.04866512153328e-07
-0.00640631695767973;0.000194406683217413;1;0.000719602462014012;0.000302617196603068;0;1.31474378792386e-06;200;1;1.2;577;5.70993042471903e-07;5.21547122626275e-07
0.00685113477487264;0.000161086206978142;1;-0.00369016958175595;0.000341804843030498;0;-5.46415919611999e-06;200;1;1.2;577;6.69425769074207e-07;6.66235100641576e-07
0.0142151325736314;0.00022192015828104;1;-0.011426844837593;0.000382085283439596;0;-1.96136815908787e-05;200;1;1.2;577;7.90569063495132e-07;7.90611686847508e-07
0.00379468316431772;0.000194081404042668;1;-0.0131056837515271;0.000324551364809538;0;-2.27043167192437e-05;200;1;1.2;577;5.72335551396399e-07;5.79082996428555e-07
0.0243042709504981;0.000191789831195011;1;0.00813624094573761;0.000316870925174035;0;1.47709408703568e-05;200;1;1.2;577;8.70484578972578e-07;7.71441469741979e-07
-0.00650431991606628;0.000174341026772501;1;-0.00667854773085929;0.000263667216680854;0;-1.06513997297042e-05;200;1;1.2;577;9.7480483716884e-07;8.9447705685652e-07
-0.0161406119846275;0.000181313991035462;1;-0.000941519770645481;0.000443227174664636;0;-1.48346481778233e-06;200;1;1.2;577;6.33913052415855e-07;6.26727311863986e-07
0.00530850208883831;0.000185167213414737;1;0.0305137259765143;0.000350256265231413;0;5.30486582729384e-05;200;1;1.2;577;9.20998533556949e-07;8.02832309590579e-07
-0.00745651216413112;0.000176785621923448;1;-0.00243777217080346;0.00040256646570716;0;-4.03598307801072e-06;200;1;1.2;577;7.25139392785048e-07;6.90449311257897e-07
0.00686257444061305;0.000169095199533385;1;0.00371997671847333;0.000286549021561509;0;7.06957627008962e-06;200;1;1.2;577;6.5352620976673e-07;6.46137488764584e-07
0.0118742573258519;0.00018722459586099;1;-0.0184191158014921;0.000329882501293435;0;-3.12688212198899e-05;200;1;1.2;577;9.30670693912968e-07;7.78112255666601e-07
0.00432832875482894;0.000176906113724399;1;-0.00225503878203104;0.000357426561500175;0;-2.50230738777569e-06;200;1;1.2;577;7.79520256342683e-07;6.60606561300504e-07
0.0226612539245574;0.000189027653050766;1;0.00472409878264747;0.000341510475730763;0;8.434546713725e-06;200;1;1.2;577;7.59204763878793e-07;7.35606471461296e-07
-0.00552656392683022;0.000151725975952472;1;0.0146900254979395;0.000379373598801962;0;2.57208309996588e-05;200;1;1.2;577;8.40086788216514e-07;7.8404115283213e-07
0.0107418240812356;0.000153828369192638;1;-0.00904333923153884;0.000455563049084017;0;-1.56664222864338e-05;200;1;1.2;577;5.9602358430549e-07;5.95820283206165e-07
-0.00859396406242677;0.000168095732509688;1;-0.00170306355394055;0.000447712741929072;0;-2.52155324558806e-06;200;1;1.2;577;6.26426509288335e-07;5.95204334914948e-07
-0.00366410819383695;6.49434358370375e-06;0.999999999999984;-0.00334267513291877;1.35684565286443e-05;-2.08175754361515e-09;-2.05268834110006e-07;100;1;2.1;15848;4.77329726708675e-06;4.76970584798064e-06
-0.00119967815676026;6.65601691005915e-06;0.999999999999984;-0.00189083582986256;1.41540211120937e-05;-4.35970405815589e-09;-1.17223630740592e-07;100;1;2.1;15848;4.15945376494512e-06;4.16916682462927e-06
0.00334413794504319;6.30657251805464e-06;0.999999999999984;-0.00292729331170307;1.15504044191525e-05;-6.28762671300213e-10;-1.83679209314887e-07;100;1;2.1;15848;4.12111770659558e-06;4.12998761334231e-06
-0.00587613750105746;6.82096495390873e-06;0.999999999999984;-0.0040635766755411;1.83915455358358e-05;5.85910177224515e-09;-2.53894368090953e-07;100;1;2.1;15848;7.55969438101794e-06;7.60557628016797e-06
-0.000136972303488441;6.40248934757711e-06;0.999999999999984;0.000562056510706384;1.56858472704487e-05;-3.01232149139826e-09;4.22382698958527e-08;100;1;2.1;15848;4.87242072493111e-06;4.86364261072136e-06
0.00184537650761824;6.28018530344561e-06;0.999999999999984;-0.00291026263879575;1.41629208141596e-05;-4.32230491083822e-09;-1.77072108725843e-07;100;1;2.1;15848;4.22459407976183e-06;4.26934766116432e-06
0.000632367738193936;6.16576721930712e-06;0.999999999999984;-0.00169279161907573;1.49570501532257e-05;1.32338369724144e-09;-1.02069613281276e-07;100;1;2.1;15848;5.24037640837154e-06;5.23858374481246e-06
9.76053279397311e-05;6.55949090050009e-06;0.999999999999984;-0.000962960440389004;1.47367611026384e-05;-5.48558235387381e-09;-4.90314293426628e-08;100;1;2.1;15848;4.09827138606333e-06;4.1030721545735e-06
0.00246484317550204;6.11883406880003e-06;0.999999999999984;0.00509425717760505;1.56633771559215e-05;-3.67557769221987e-09;3.23162784264936e-07;100;1;2.1;15848;9.12383866618093e-06;9.15640806862134e-06
0.00132693111913672;6.38020618571373e-06;0.999999999999984;-0.000800141026510463;1.28236287806152e-05;-5.78634745962987e-09;-4.48102839219208e-08;100;1;2.1;15848;5.08748295608815e-06;5.09011249844816e-06
-0.00372810847889256;6.3468317569022e-06;0.999999999999984;0.00318888348786866;1.20828865380849e-05;-3.07116421120612e-09;2.08421305121379e-07;100;1;2.1;15848;5.3875820944564e-06;5.39177749210518e-06
-0.000266761017469052;6.43964546006627e-06;0.999999999999984;-0.00164025550172055;1.88446222018091e-05;6.86705265605943e-09;-9.68797613210074e-08;100;1;2.1;15848;7.19101951802856e-06;7.19560878054383e-06
0.00108802547120532;6.27514087321118e-06;0.999999999999984;0.00456628328225647;1.49187763857275e-05;1.73610016713509e-09;2.89043901329168e-07;100;1;2.1;15848;7.96033285819891e-06;8.0030503423341e-06
0.000386763546774503;6.51635739576219e-06;0.999999999999984;0.00299409105722616;1.60112871244148e-05;-7.93940901332147e-10;2.08769266166854e-07;100;1;2.1;15848;7.01823348289525e-06;7.03745991435975e-06
0.00236094132770953;6.61954957192091e-06;0.999999999999984;0.00211618152405441;1.46568167517864e-05;1.08780515107151e-09;1.5249036653587e-07;100;1;2.1;15848;4.00849640834743e-06;4.03167081621771e-06
0.00437352277959316;6.42405054113101e-06;0.999999999999984;-0.00500759549254738;9.30725529917426e-06;5.80494798570235e-10;-3.15975055443923e-07;100;1;2.1;15848;5.75754110887132e-06;5.74690498149596e-06
0.000440219824451868;6.230973596175e-06;0.999999999999984;0.000190668701700383;1.42086581674509e-05;-2.56495759648321e-09;1.87594577028284e-08;100;1;2.1;15848;6.53670395852961e-06;6.58650133382436e-06
-0.003265672910991;6.62811915540075e-06;0.999999999999984;-0.000907536336478278;1.46580084722824e-05;8.86834215167176e-09;-4.71017648071232e-08;100;1;2.1;15848;6.69819877645946e-06;6.64753546975353e-06
-0.00129128266326265;6.3330762748795e-06;0.999999999999984;-0.00370134426551628;1.26368612513154e-05;7.27434789922669e-09;-2.31440483246175e-07;100;1;2.1;15848;4.90158102303599e-06;4.90671979046789e-06
0.00227893002128086;6.39451950538238e-06;0.999999999999984;-0.000256881164439855;2.01673207552282e-05;3.22737472118456e-09;-1.39337070530824e-08;100;1;2.1;15848;8.84296948860278e-06;8.83506520583915e-06
-4.44751364311925e-05;6.29552674932003e-06;0.999999999999984;-0.00165814924678207;1.92125050788602e-05;-3.29710367776451e-09;-1.04436676451456e-07;100;1;2.1;15848;5.57888828400666e-06;5.58474261481905e-06
-0.00178328866842039;6.37107698133776e-06;0.999999999999984;0.00243159674840762;1.74614442042635e-05;-2.64849380942071e-09;1.5463469163607e-07;100;1;2.1;15848;6.53237384437554e-06;6.51283577093082e-06
-0.00341497795348884;6.25648192608096e-06;0.999999999999984;-0.00336820062558661;1.47495936568233e-05;2.88745329953458e-09;-1.97959779583539e-07;100;1;2.1;15848;5.2818940861109e-06;5.31767511490987e-06
0.000561532426850004;6.49665474689626e-06;0.999999999999984;0.0024840840146944;1.55934270076175e-05;-7.38493603428458e-09;1.60989251424262e-07;100;1;2.1;15848;7.05320004182548e-06;7.04612444920239e-06
-0.000344563486559321;5.98971261824752e-06;0.999999999999984;0.00300054915096606;1.24580011862314e-05;4.41226374888739e-09;1.89484232828091e-07;100;1;2.1;15848;5.88527079143849e-06;5.81841893579507e-06
0.00252806170916339;6.91422430644914e-06;0.999999999999984;0.00369212478986745;1.58228898673596e-05;-1.2090012230648e-09;2.34272668202002e-07;100;1;2.1;15848;7.31506104556421e-06;7.22006168649957e-06
0.000499835737750771;6.16690174329405e-06;0.999999999999984;0.00313290809656459;1.47255908188423e-05;-7.43960965150913e-09;2.09765949836591e-07;100;1;2.1;15848;6.69726168855746e-06;6.69726910699456e-06
-0.000406436898611905;6.21224167991387e-06;0.999999999999984;0.00134799097937508;1.44284473855297e-05;1.45271090077591e-09;8.7565060485045e-08;100;1;2.1;15848;4.65114792472213e-06;4.65481492190177e-06
-0.00242802687387294;6.00416819391581e-06;0.999999999999984;-0.00109426410032873;1.49921855257202e-05;6.92221928099756e-10;-6.89675919145838e-08;100;1;2.1;15848;4.79605755253308e-06;4.7909136571738e-06
-0.000723969672462353;6.33910259900947e-06;0.999999999999984;0.0013075075600704;1.45171484665127e-05;-7.8643822493301e-10;8.34210832031946e-08;100;1;2.1;15848;7.28052317339649e-06;7.309727775645e-06
0.0032187351540688;6.48112109585905e-06;0.999999999999984;0.00135635584314458;1.18970275025862e-05;5.71128547415804e-09;9.14859213209077e-08;100;1;2.1;15848;6.53434186081827e-06;6.52204602159767e-06
-0.00314384665993567;6.43100466105776e-06;0.999999999999984;0.00173697021219376;1.5086255093474e-05;4.84389592122161e-09;1.16654432716979e-07;100;1;2.1;15848;6.24414229907658e-06;6.24765464595265e-06
0.000435193281283697;6.29650266372087e-06;0.999999999999984;-0.00297866220895198;1.71618587424883e-05;7.04246440598815e-09;-1.87609760365356e-07;100;1;2.1;15848;7.38729154445212e-06;7.42000457251545e-06
-0.000180626847567332;6.2548749368099e-06;0.999999999999984;0.00155338315282386;1.36202557435101e-05;-1.63164664105853e-11;1.01959092634972e-07;100;1;2.1;15848;5.64754635491684e-06;5.64532908574037e-06
