"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.644850937514082,-3.12426249880693,1.26612796483138,-1.31300505616564,1.70038193389358,-1.25587229817937,NA,NA,NA,NA
1.26476016517908,-1.27697094256041,4.61158410775709,1.11604473529022,2.10591594538086,-1.02011278338624,NA,NA,NA,NA
2.79473950653426,0.118485896567298,1.70303466634292,-0.745099864472439,1.59519132783599,-1.12355494987639,NA,NA,NA,NA
1.50438796678621,-1.15481070173996,4.55850745533212,0.606315348987719,3.0352406213102,0.0677265059640923,NA,NA,NA,NA
0.98707851403377,-0.816197702637414,0.627275909447798,-2.65217461507758,3.46267424900147,0.712473697764784,NA,NA,NA,NA
2.63352510963255,0.0706933150260785,3.28370724379721,0.640635404245145,3.96502448606992,1.27552027251592,NA,NA,NA,NA
0.7284525976276,-2.25025273306076,2.96726392544916,0.656563481187863,1.67537977112348,-0.812416620451082,NA,NA,NA,NA
3.01664292632644,0.64344754716828,5.26015828687629,0.466984995195807,1.97329766311712,-1.07343401319463,NA,NA,NA,NA
5.97308904551625,0.183182093186859,4.06065153581857,1.11335553634316,1.30522262663309,-2.26283024286234,NA,NA,NA,NA
0.946152216458374,-1.49361751654349,1.09426600653162,-1.66617302528984,3.38852424577573,0.677310123286211,NA,NA,NA,NA
1.0615682737009,-0.718005109457624,2.19173958298463,-0.389381186580467,2.36132375230568,-0.562240064065833,NA,NA,NA,NA
2.6382026694937,0.408202199451038,1.40847702077158,-1.48477188441413,1.72259200479635,-0.784762266926473,NA,NA,NA,NA
2.08167797548649,0.418105279772278,1.89406287111601,-1.26058058819354,0.770337980122674,-4.74389065502183,NA,NA,NA,NA
2.21977016476898,0.714616884446919,2.13094864603616,-0.919014976665639,1.8191723224921,-0.908967312964712,NA,NA,NA,NA
1.96228213047412,-0.108566131572804,2.21972871856956,-1.02948811032641,2.46357394291156,0.151346290395433,NA,NA,NA,NA
0.998828290092551,-1.75761100157836,3.58129828628361,0.225019950965378,4.20849007183357,0.859854995645881,NA,NA,NA,NA
1.20424190560002,-1.48184438535804,3.35036891566139,0.607236104336405,2.17755034875723,-0.321435137106132,NA,NA,NA,NA
1.26415732434593,-0.517721892498258,2.17986766850583,0.0154231926430965,1.68035826701246,-1.50987570060994,NA,NA,NA,NA
6.62199736877887,1.05895345884486,2.23726514633945,-0.434467427121033,1.87355921145987,-0.812228911070147,NA,NA,NA,NA
0.416432200958612,-4.79344018705177,2.57145089112958,-0.264044532277455,3.06184443549673,0.265238955332361,NA,NA,NA,NA
0.17288113610596,-7.25110766477739,1.99711837408012,0.68632477281199,2.1067001902431,-1.13542646839947,NA,NA,NA,NA
0.478058594285389,-3.13621076288717,1.39803045077799,-1.47794194308345,2.81478737997116,0.580280531719682,NA,NA,NA,NA
3.3439289323144,-0.11905089178632,5.28842132631733,1.17876956950466,4.05152367114347,1.43739198681649,NA,NA,NA,NA
2.39399049867987,-0.359577613703639,1.92078966073883,-0.304589985756382,3.10554660264305,0.308626452897563,NA,NA,NA,NA
1.42724162684382,-1.44918494195859,1.91318510487163,0.360828660538513,1.97421515072117,-0.636211472965,NA,NA,NA,NA
3.32755989007892,0.222256993585508,5.00873279792528,0.897034198633466,1.99497782242616,0.877291436135664,NA,NA,NA,NA
1.56963098127623,-0.295375120788944,1.06572119719822,-1.95385099661344,3.51171791713807,0.18067115816097,NA,NA,NA,NA
0.394298695731871,-3.33307291292949,0.79662985615126,-2.80410403899748,3.78865750011793,1.08996376197686,NA,NA,NA,NA
5.92749665522472,1.22729092747355,2.49209999825409,0.0238374010480625,3.5344678644716,1.43600417020843,NA,NA,NA,NA
4.44037277054029,0.959435988834912,2.74189978277999,-0.337032693632224,2.18787300477407,0.0113344077882407,NA,NA,NA,NA
2.62094890188899,0.217152286188886,3.2137538985197,0.527203465651036,3.40957688258885,0.307118771370392,NA,NA,NA,NA
2.95984723084325,1.09264759996211,1.3758712280906,-1.95824788474345,3.67334941421127,1.18930464368117,NA,NA,NA,NA
1.10081511176029,-1.39959460822936,2.61409764834247,-0.424249214247226,2.32426581427055,-0.476031811041697,NA,NA,NA,NA
1.77537547246651,0.238106062933963,1.82796455507029,-0.597029580712148,2.28121915212093,-0.149815304551657,NA,NA,NA,NA
1.09166737504177,-0.951939545880437,2.49903420112429,0.215399069558284,4.61145761622821,1.08593561915459,NA,NA,NA,NA
2.29592612053788,0.867767399866045,5.33102428635161,0.972131748466496,2.5402506990539,-0.180464254611886,NA,NA,NA,NA
3.45095000799655,-0.594143105040242,3.46778017918871,0.341929053467644,4.76840891495353,0.945000789506301,NA,NA,NA,NA
4.36839228146004,-0.42189637167196,0.912101304219224,-4.46997449422339,1.11907433222735,-2.86566733115806,NA,NA,NA,NA
1.53107097609659,0.382871643454071,2.4184751568181,0.120226705573305,2.77130991796691,1.0538539839801,NA,NA,NA,NA
3.24803980307734,0.877097490704882,2.11555169612241,-1.2722210716547,3.51836596663723,0.534136986302093,NA,NA,NA,NA
3.5966561195439,0.941418737395587,3.85413065804093,0.7755022344067,2.254419839211,-1.27878508859448,NA,NA,NA,NA
0.661303072232461,-4.15261832059903,1.8897790758557,-1.62762707901219,3.42506887282094,1.27318507618966,NA,NA,NA,NA
2.92615203062502,0.237089946639082,4.00104209130201,1.00422722421644,2.33284834301689,-0.720220543396003,NA,NA,NA,NA
0.705237322045561,-2.1104460489687,4.82337918629883,0.838278795435519,2.84622606016681,-0.29997468575762,NA,NA,NA,NA
2.32100181927273,-0.157908411374598,3.02398969811899,0.924574328611553,3.84275220642409,0.647180598099545,NA,NA,NA,NA
2.14133736072717,0.265026250145672,1.14220579852814,-1.03618635144411,3.75919348480391,1.42860449715782,NA,NA,NA,NA
0.885081672079195,-1.03352965768818,4.86132745276461,1.52920615228067,3.26369308671298,2.01157844099404,NA,NA,NA,NA
1.68376988989875,-0.436520510372732,3.83370949528707,0.359984625809662,3.62838421098116,0.884432404326437,NA,NA,NA,NA
1.18461563311265,0.0747464434651991,2.86609023542596,0.0885174220648125,2.2597821508254,-0.102784347900558,NA,NA,NA,NA
1.14956331352014,-1.51723573787873,2.00037671868656,-0.530524863485229,1.79820658154488,-0.755403634305741,NA,NA,NA,NA
9.9067847891625,1.09494296151957,2.25812907398218,0.501283201266653,2.78308236236048,0.981907541584394,NA,NA,NA,NA
1.64774311780773,-0.979337572943325,0.994225239417174,-0.176879768478115,3.54187846987418,1.35194821731417,NA,NA,NA,NA
2.87370453390259,-0.0772892501947018,0.950297145301077,-2.57564602559404,2.09193340632426,-1.37145304540162,NA,NA,NA,NA
0.902531899434889,-1.6993105040725,2.70116938243538,0.539632368786513,3.51692733074585,0.595250975282838,NA,NA,NA,NA
1.1344479450094,-1.10672791490096,2.6359028232931,-0.222532115242928,2.17894167475374,0.0860504175840354,NA,NA,NA,NA
0.366104258606666,-4.27634802956061,2.74659367264947,-0.0815702100245143,3.19729667158788,0.373120737998854,NA,NA,NA,NA
2.80273932689975,0.455560892284838,2.20426923262936,-0.127983730624342,2.22998409594615,-0.748778338593733,NA,NA,NA,NA
1.02710918664905,-2.368891893641,1.06057259029745,-2.56659363654382,3.50586858284072,0.867532743091951,NA,NA,NA,NA
2.29444309934129,0.00537387167978462,1.69825277249177,-0.311078220785446,2.23563843461317,0.0930732393063464,NA,NA,NA,NA
1.54242031658958,-0.319784222660611,1.31016158524631,-0.668998291756329,3.72161340796637,1.62907350572197,NA,NA,NA,NA
1.04782523463597,-1.78930734749841,2.23225579801157,-0.164690246420501,2.87392543357473,0.53756985046023,NA,NA,NA,NA
0.512917996820535,-3.98894595210592,1.9324620368723,-0.0756443812499423,2.3753801289783,-0.418096573213911,NA,NA,NA,NA
1.59260210876836,0.197789405088549,0.875461211805553,-2.258919680701,2.81224495687607,1.36501620663806,NA,NA,NA,NA
