hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_full
0.598266892315409;0.476975003544183;0.169663808073093;0.0232756807369001;0.0149752105658661;0.000185454098176241;200;0.6;1.75;10636;0.00161070191745833;0.0122041433577255
0.605005014416449;0.507940680526794;0.15647899981549;0.0287399455440363;0.0226802927165126;0.000184165100051338;200;0.6;1.75;10636;0.00175111036203351;0.011879144067351
0.600162968534539;0.517084671971246;0.182179166068111;0.028461772750401;0.0359331153575303;0.000202225887735351;200;0.6;1.75;10636;0.00216675874100055;0.0135126646446614
0.602701516860977;0.404404065490907;0.164682464151867;0.0210582358674864;0.0128458524942352;0.000161945444727574;200;0.6;1.75;10636;0.00153782061385944;0.0111605543643668
0.598784004011535;0.7253979721671;0.249084642233734;0.0503193348013;0.0628731712311293;0.000311825840813238;200;0.6;1.75;10636;0.00281759398931621;0.018710223034564
0.60478563369688;0.419588178999019;0.171704118481005;0.0179658432173032;0.00988815424468364;0.00017312487751407;200;0.6;1.75;10636;0.00131482355388224;0.0108909215739296
0.597671430362293;0.360392288242866;0.145276454772033;0.0157325401738494;0.0136273592099717;0.000135527997066389;200;0.6;1.75;10636;0.00122738145505729;0.0111407079046586
0.603532029585059;0.515201700018047;0.186790298837076;0.023505794329449;0.0117039012679862;0.00022008217275452;200;0.6;1.75;10636;0.00156342789942941;0.010871373523274
0.598329572521;0.442870112447667;0.139538294491801;0.0258255653185974;0.0104672543183029;0.000160180789116431;200;0.6;1.75;10636;0.00177629706366268;0.0104529816308506
0.599410806067446;0.57472843253488;0.221335156526966;0.0319884664527545;0.0109928123401506;0.000253453179983042;200;0.6;1.75;10636;0.00195178092196946;0.0156918072982936
0.60260749655259;0.489989993118659;0.177920357062301;0.0233040904342568;0.0159395153828637;0.00020812348165613;200;0.6;1.75;10636;0.00140665012871122;0.0107862153803493
0.603673060047639;0.561526149637275;0.20933829458008;0.0367363001872142;0.0151430031054458;0.000225675243385365;200;0.6;1.75;10636;0.00254498098047643;0.0209105500714593
0.598407922777989;0.416813268414067;0.160854997214874;0.0174749744744286;0.0221556120723365;0.000170100910800304;200;0.6;1.75;10636;0.00119394999787594;0.00973527045994629
0.59376958756425;0.56478854980309;0.187947880085243;0.0298280706807162;0.00850714232305621;0.000235486233218906;200;0.6;1.75;10636;0.00170760456045005;0.0133120824377841
0.598862354268524;0.565997595194171;0.20235951097674;0.0266683406739533;0.00931469260403298;0.000231286921427494;200;0.6;1.75;10636;0.00171252126772252;0.0126270826311088
0.599175755296479;0.475143613611744;0.168766140301638;0.0225620534171037;0.022260062642311;0.00018424321494356;200;0.6;1.75;10636;0.00154354403658682;0.0127249105228567
0.599113075090889;0.669334980352688;0.239545127428771;0.0549865780760422;0.0886814109182457;0.000263051829163359;200;0.6;1.75;10636;0.00351957220649235;0.0268564260803178
0.598423592829387;0.289971948264457;0.13175272324591;0.013909026589561;0.0363367796634475;0.000106292410891966;200;0.6;1.75;10636;0.00154395067552108;0.0128766049786714
0.601040491412814;0.45352291625266;0.168344668689828;0.0241161791640468;0.0680864548817324;0.000166700129650924;200;0.6;1.75;10636;0.00183543433997192;0.0157674120318058
0.592406293092644;0.541926228940494;0.203647902331406;0.0363621490565626;0.0206604575972681;0.000243135634577479;200;0.6;1.75;10636;0.00267594827547857;0.0193965797268597
0.600492039613892;0.543769798209151;0.176353043358888;0.0259443232143883;0.0169143453008706;0.000239658148616959;200;0.6;1.75;10636;0.00155718147777735;0.00998473457577856
0.598956374576911;0.51090174439945;0.184011895574566;0.0262913841877294;0.0140965972044832;0.000209707153855099;200;0.6;1.75;10636;0.00172711285121765;0.0130425074180552
0.600272658894324;0.630124100444507;0.222332512354346;0.0611550828612056;0.0283087902000712;0.000236464998977395;200;0.6;1.75;10636;0.00413000773366532;0.0256504167499512
0.600131628431744;0.612585873041567;0.227137438929814;0.0407650903075815;0.0570123392500553;0.000261295639365949;200;0.6;1.75;10636;0.0024372601988479;0.0209475163474711
0.593111445405544;0.705883109124217;0.268647527991634;0.0441478512005719;0.0505129042442578;0.000334399927026322;200;0.6;1.75;10636;0.00272685477189227;0.0232211866109741
0.600601729973676;0.321580519096424;0.11433152068609;0.0155791899806322;0.0142553413417348;0.000111117798329093;200;0.6;1.75;10636;0.00109964055046501;0.0079523597077184
0.598909364422717;0.285434437732359;0.105428642838459;0.0090786539386431;0.00218872959453254;0.000108218477592491;200;0.6;1.75;10636;0.000757090539301919;0.00515054218272178
0.607324182023319;0.413528281233288;0.144578371318894;0.0182241526181118;0.016207367550142;0.000151383390231369;200;0.6;1.75;10636;0.00119510742218075;0.00877299199616647
0.603093268145922;0.559086520419051;0.201349617171988;0.0387337986264748;0.0182834091748937;0.000228795999162603;200;0.6;1.75;10636;0.00201987175184684;0.0146442097716136
0.604237181897958;0.46391547295464;0.179649535533481;0.0186918723280964;0.0173339433553607;0.000201125918816923;200;0.6;1.75;10636;0.00135741559319068;0.00923656859294984
0.601291212235178;0.738804885194938;0.292755734302247;0.0461319109407586;0.00110035698142161;0.000318868154753626;200;0.6;1.75;10636;0.00282683594672874;0.0273397419020398
0.596981948100792;0.484619407450689;0.185414455868399;0.031242396821919;0.168929758364534;0.000204436625087572;200;0.6;1.75;10636;0.00284913487498245;0.016415157487576
0.599019054782502;0.71811494670078;0.229002086649905;0.0573153857262492;0.0582659259136482;0.000269703675395107;200;0.6;1.75;10636;0.00321337365892939;0.0247908937051378
0.596934937946599;0.418335150819238;0.181098589629997;0.0199001383202186;0.0197335889043521;0.000173244680508555;200;0.6;1.75;10636;0.00158533425301404;0.0147005924554409
0.595681333834778;0.488865606727615;0.172689436603439;0.027753596348658;0.0275963871550253;0.000194949112059569;200;0.6;1.75;10636;0.00190329208215879;0.014186905109698
0.59713864861477;0.408391132972052;0.146411067033351;0.0217780176536782;0.029502738599946;0.00014767589288189;200;0.6;1.75;10636;0.00149484427113908;0.0110643208534453
0.59889369437132;0.464468465416338;0.192421172209725;0.0210683068459942;0.0328326414428441;0.000184263497288102;200;0.6;1.75;10636;0.00163638171171453;0.0155050717211544
0.598282562366807;0.396428886420548;0.130071325984636;0.0169982519987594;0.0103357284925044;0.000140240216016376;200;0.6;1.75;10636;0.0011662198968223;0.00831033577906799
0.605537796163973;0.408132365825603;0.146051149763768;0.0230109076947536;0.0412891525135871;0.000140341897841549;200;0.6;1.75;10636;0.00158343607658965;0.0123069432532898
0.600899460950234;0.529132584040151;0.205553043211757;0.0344143905512337;0.0223369895618994;0.000223239848097024;200;0.6;1.75;10636;0.00195801336326786;0.0164954248146746
0.601996364548078;0.361572746312136;0.137689089597943;0.0141213020844276;0.0102805129690838;0.000134145723505796;200;0.6;1.75;10636;0.00106832299602312;0.00819696860275692
0.600194308637334;0.659898354698855;0.245757419591161;0.043640908786309;0.0197090028024689;0.000287366322529851;200;0.6;1.75;10636;0.00285112231808787;0.0199966696565693
0.599990597969163;0.384418947117615;0.14563068193581;0.0162737348154037;0.0192020948615267;0.000150401219340475;200;0.6;1.75;10636;0.00118228478243976;0.00789347276418772
0.599567506581424;0.281285439478743;0.0938117419056707;0.0137070161547239;0.0224506321740703;9.15204375963283e-05;200;0.6;1.75;10636;0.00115602526074792;0.0074476984327393
0.600695750282063;0.649459230518245;0.218985301407788;0.0515532060616237;0.0435325131632524;0.000252017461163278;200;0.6;1.75;10636;0.00285029258377897;0.020141495672534
0.605036354519245;0.475040746779549;0.157519271755361;0.0213895409310103;0.011383711388657;0.000188364141560417;200;0.6;1.75;10636;0.00132846189221578;0.00854934425332217
0.599912247712175;0.620164205021785;0.203068586403654;0.0402955447936146;0.0475770434017575;0.000241706121709225;200;0.6;1.75;10636;0.00246614187257743;0.0166352373377937
0.5990347248339;0.532869603413075;0.164445443126533;0.0378921128315857;0.00849428933198136;0.00018571081872617;200;0.6;1.75;10636;0.00259368724539282;0.0163767574159072
0.60155760310894;0.350229532185777;0.126190325171665;0.0130630856844908;0.025971713486589;0.000148907163365741;200;0.6;1.75;10636;0.000910224727383269;0.00736191405239654
0.602795537169364;0.511437248279151;0.188517868505937;0.0247157392059628;0.0307462665025174;0.000192165422580569;200;0.6;1.75;10636;0.0015482961728329;0.0131384765112611
0.598110191801431;0.637494955080304;0.200251464757487;0.049141966676879;0.0172645199497888;0.000228362131044273;200;0.6;1.75;10636;0.00312137379716819;0.0215957780950106
0.598282562366807;0.411770470176795;0.156948204384089;0.0166490256338837;0.00414807436975932;0.000169955582342771;200;0.6;1.75;10636;0.00119389453533285;0.00891438154077082
